10,10,0
24,23,0
40,41,0
22,29,0
16,20,0
19,20,0
19,26,0
24,21,0
11,11,0
14,14,0
20,21,0
15,16,0
41,44,0
13,17,0
8,8,0
27,30,0
21,25,0
6,6,0
15,14,0
8,9,0
9,9,0
13,15,0
29,29,0
7,8,0
3,3,0
19,17,0
26,58,0
36,36,0
22,21,0
23,22,0
26,28,0
9,9,0
32,31,0
36,41,0
37,42,0
19,17,0
23,22,0
14,15,0
7,7,0
44,35,0
26,28,0
16,21,0
24,23,0
19,23,0
8,8,0
8,8,0
27,25,0
14,14,0
21,20,0
8,13,0
27,28,0
13,14,0
14,16,0
25,19,0
10,20,0
35,15,0
48,67,0
26,27,0
4,7,0
5,7,0
18,25,0
47,66,0
19,22,0
23,19,0
35,38,0
16,17,0
8,10,0
17,24,0
29,30,0
28,24,0
39,44,0
14,16,0
40,44,0
26,30,0
18,18,0
16,18,0
22,18,0
17,20,0
16,17,0
18,17,0
23,25,0
8,8,0
29,32,0
7,10,0
19,22,0
18,19,0
26,27,0
12,13,0
20,15,0
8,8,0
10,11,0
25,29,0
27,29,0
29,26,0
27,30,0
24,28,0
17,17,0
27,29,0
21,22,0
24,25,0
22,22,0
5,8,0
44,42,0
34,33,0
20,25,0
26,23,0
35,41,0
41,44,0
16,18,0
10,13,0
7,7,0
24,29,0
12,11,0
13,18,0
18,30,0
6,6,0
17,21,0
14,13,0
25,12,0
17,18,0
11,19,0
17,21,0
9,11,0
15,18,0
45,46,0
9,15,0
6,8,0
9,11,0
29,26,0
50,54,0
7,13,0
20,31,0
5,5,0
5,6,0
37,32,0
14,14,0
32,26,0
17,16,0
20,21,0
37,50,0
35,34,0
22,24,0
5,5,0
22,25,0
32,39,0
46,48,0
26,27,0
28,31,0
26,26,0
32,36,0
12,15,0
21,22,0
30,28,0
59,60,0
28,30,0
15,16,0
37,41,0
25,28,0
35,36,0
23,30,0
45,51,0
14,14,0
36,40,0
28,20,0
20,28,0
27,33,0
10,10,0
23,22,0
6,8,0
22,28,0
42,48,0
30,38,0
21,26,0
28,38,0
15,18,0
21,28,0
22,24,0
16,17,0
18,18,0
20,24,0
54,56,0
18,18,0
28,29,0
20,22,0
27,27,0
43,42,0
17,23,0
18,20,0
5,9,0
14,18,0
24,34,0
21,21,0
27,23,0
24,34,0
11,15,0
18,22,0
19,27,0
26,31,0
29,33,0
25,30,0
21,27,0
3,3,0
34,30,0
18,24,0
19,21,0
15,15,0
29,31,0
10,10,0
20,27,0
11,11,0
16,16,0
24,24,0
8,14,0
22,21,0
26,31,0
18,20,0
22,23,0
9,11,0
23,26,0
27,26,0
18,18,0
15,16,0
42,49,0
25,31,0
15,18,0
18,20,0
19,16,0
11,11,0
15,14,0
10,10,0
12,12,0
16,19,0
33,39,0
16,17,0
7,7,0
21,26,0
16,22,0
9,12,0
5,5,0
33,35,0
34,54,0
30,26,0
16,19,0
19,22,0
30,32,0
22,30,0
8,7,0
18,22,0
14,21,0
25,24,0
15,17,0
17,17,0
28,33,0
24,24,0
30,33,0
13,17,0
4,7,0
20,20,0
21,23,0
15,17,0
9,10,0
26,34,0
28,34,0
18,18,0
29,31,0
12,14,0
35,38,0
29,30,0
8,7,0
17,16,0
20,23,0
14,13,0
9,10,0
12,16,0
25,31,0
24,23,0
5,5,0
35,32,0
30,28,0
22,24,0
13,13,0
29,31,0
34,31,0
11,10,0
17,23,0
29,29,0
25,27,0
16,19,0
13,13,0
16,16,0
39,40,0
9,9,0
18,18,0
28,27,0
14,14,0
23,22,0
15,15,0
13,20,0
26,19,0
13,17,0
15,20,0
13,14,0
13,14,0
11,15,0
14,14,0
24,24,0
13,13,0
19,21,0
5,5,0
15,16,0
18,16,0
11,15,0
22,23,0
24,23,0
15,16,0
24,25,0
12,12,0
33,33,0
5,5,0
14,13,0
21,21,0
16,16,0
3,4,0
18,18,0
17,21,0
37,43,0
38,36,0
16,16,0
40,32,0
19,18,0
8,8,0
20,14,0
24,38,0
14,15,0
31,28,0
21,22,0
21,23,0
26,23,0
33,38,0
29,32,0
25,24,0
8,8,0
41,44,0
22,18,0
23,20,0
24,24,0
19,22,0
9,7,0
25,24,0
38,37,0
17,20,0
19,21,0
7,9,0
45,47,0
13,13,0
50,44,0
17,18,0
8,9,0
42,32,0
3,3,0
42,51,0
40,55,0
49,63,0
20,31,0
26,34,0
40,47,0
34,40,0
16,20,0
16,18,0
15,19,0
15,23,0
22,20,0
23,29,0
30,38,0
20,24,0
34,48,0
50,60,0
35,39,0
37,41,0
17,23,0
35,47,0
12,11,0
15,14,0
34,53,0
22,20,0
17,15,0
43,47,0
29,43,0
12,16,0
33,43,0
14,19,0
45,43,0
29,37,0
39,53,0
11,16,0
16,17,0
12,15,0
20,25,0
5,5,0
4,4,0
25,25,0
32,36,0
18,15,0
50,56,0
22,27,0
22,24,0
19,18,0
48,50,0
12,12,0
17,24,0
19,19,0
38,39,0
21,22,0
34,36,0
19,17,0
16,14,0
43,53,0
34,27,0
20,22,0
35,43,0
16,15,0
47,49,0
32,32,0
22,25,0
13,13,0
42,34,0
24,25,0
48,52,0
20,15,0
29,26,0
28,29,0
22,27,0
16,14,0
4,4,0
32,31,0
16,18,0
43,50,0
31,27,0
27,36,0
23,21,0
11,11,0
15,18,0
10,12,0
37,52,0
27,40,0
35,38,0
53,57,0
9,8,0
7,5,0
23,23,0
38,36,0
17,14,0
17,16,0
15,21,0
39,42,0
16,20,0
52,46,0
14,12,0
42,41,0
14,17,0
15,15,0
14,13,0
12,14,0
40,45,0
25,32,0
16,17,0
18,19,0
30,32,0
4,3,0
24,22,0
9,12,0
14,14,0
5,5,0
7,6,0
27,26,0
24,16,0
12,19,0
20,22,0
7,11,0
19,17,0
20,18,0
5,7,0
35,30,0
20,22,0
21,18,0
7,7,0
12,12,0
23,29,0
22,23,0
39,45,0
1,7,0
9,14,0
34,32,0
50,52,0
14,14,0
12,14,0
26,38,0
8,8,0
28,26,0
36,50,0
45,44,0
12,10,0
9,6,0
8,11,0
15,17,0
30,33,0
14,14,0
17,18,0
29,27,0
11,14,0
10,19,0
20,16,0
36,33,0
5,5,0
35,48,0
8,10,0
12,13,0
31,24,0
27,29,0
9,13,0
35,32,0
14,18,0
30,34,0
38,29,0
36,30,0
24,18,0
17,17,0
13,15,0
39,37,0
13,17,0
27,34,0
22,23,0
20,16,0
11,16,0
16,15,0
22,21,0
13,17,0
19,27,0
14,15,0
19,23,0
12,14,0
17,21,0
25,43,0
19,22,0
7,11,0
33,35,0
12,13,0
9,11,0
34,35,0
24,24,0
28,28,0
18,25,0
12,11,0
5,5,0
32,35,0
27,34,0
29,29,0
39,38,0
14,15,0
11,17,0
38,58,0
51,49,0
17,22,0
20,29,0
30,31,0
12,15,0
26,30,0
18,20,0
5,5,0
22,24,0
25,27,0
16,18,0
35,41,0
24,28,0
21,22,0
18,21,0
23,24,0
2,15,0
20,19,0
31,36,0
31,36,0
2,13,0
21,22,0
12,12,0
2,24,0
11,12,0
21,28,0
2,22,0
17,29,0
2,16,0
12,14,0
16,17,0
22,27,0
25,27,0
4,3,0
13,14,0
15,22,0
27,26,0
41,46,0
8,11,0
19,20,0
26,21,0
25,24,0
10,10,0
9,14,0
18,21,0
22,27,0
33,33,0
43,44,0
51,65,0
16,19,0
44,40,0
13,11,0
39,38,0
30,32,0
30,41,0
9,10,0
31,25,0
8,7,0
22,22,0
17,19,0
15,25,0
24,21,0
43,39,0
20,22,0
27,25,0
42,44,0
5,5,0
16,17,0
24,24,0
9,13,0
26,29,0
23,29,0
8,10,0
5,5,0
19,19,0
21,23,0
27,35,0
13,14,0
36,36,0
10,13,0
30,25,0
23,26,0
4,5,0
16,16,0
72,51,0
21,22,0
14,15,0
19,24,0
13,16,0
26,26,0
9,11,0
21,25,0
32,31,0
29,37,0
29,19,0
23,28,0
17,20,0
24,21,0
33,35,0
16,16,0
23,29,0
25,24,0
16,17,0
10,13,0
23,31,0
55,65,0
23,26,0
8,10,0
9,14,0
19,18,0
39,44,0
8,10,0
3,2,0
22,21,0
24,28,0
20,21,0
19,21,0
19,21,0
6,6,0
39,46,0
18,15,0
44,43,0
12,18,0
13,11,0
20,29,0
35,32,0
20,19,0
29,37,0
14,16,0
18,21,0
14,14,0
44,40,0
25,30,0
19,21,0
19,23,0
13,15,0
21,30,0
31,34,0
8,6,0
58,43,0
12,10,0
28,27,0
7,5,0
23,27,0
30,26,0
18,23,0
25,19,0
4,4,0
12,12,0
29,31,0
25,22,0
29,30,0
15,18,0
24,27,0
23,25,0
24,30,0
7,7,0
27,33,0
18,19,0
7,9,0
21,21,0
22,27,0
42,37,0
34,29,0
16,15,0
18,28,0
28,27,0
23,22,0
21,27,0
16,15,0
25,26,0
26,29,0
26,30,0
21,29,0
22,27,0
44,46,0
23,21,0
27,25,0
23,27,0
22,21,0
11,11,0
25,26,0
20,30,0
8,11,0
19,21,0
13,15,0
22,28,0
4,2,0
18,20,0
42,45,0
42,43,0
28,24,0
19,20,0
9,11,0
62,63,0
15,17,0
55,32,0
16,16,0
34,47,0
12,14,0
26,33,0
19,26,0
18,18,0
13,14,0
14,17,0
27,27,0
24,26,0
26,26,0
28,28,0
20,24,0
29,30,0
8,9,0
29,28,0
22,23,0
28,37,0
4,4,0
25,24,0
39,39,0
6,10,0
23,33,0
24,28,0
29,27,0
27,30,0
22,24,0
20,12,0
27,20,0
19,23,0
16,19,0
3,3,0
38,48,0
29,28,0
29,31,0
22,22,0
28,26,0
39,37,0
37,33,0
31,29,0
9,10,0
21,19,0
23,22,0
9,9,0
24,26,0
22,29,0
24,28,0
26,23,0
30,33,0
4,4,0
16,18,0
17,19,0
13,11,0
8,9,0
27,32,0
15,15,0
19,22,0
21,24,0
21,24,0
17,18,0
20,23,0
25,29,0
22,21,0
31,36,0
16,16,0
12,14,0
26,25,0
16,14,0
15,16,0
27,31,0
22,27,0
25,27,0
21,21,0
6,6,0
26,30,0
38,42,0
26,24,0
13,19,0
7,8,0
16,18,0
25,22,0
4,8,0
23,25,0
27,27,0
26,22,0
22,22,0
19,15,0
12,17,0
18,20,0
14,13,0
17,16,0
16,18,0
26,25,0
8,11,0
12,17,0
30,34,0
28,30,0
5,4,0
41,39,0
25,28,0
10,12,0
26,27,0
41,35,0
34,30,0
23,28,0
15,12,0
25,22,0
29,23,0
17,17,0
30,31,0
22,22,0
27,29,0
40,41,0
18,16,0
27,26,0
21,23,0
19,23,0
40,38,0
22,23,0
36,37,0
35,37,0
34,39,0
27,34,0
11,11,0
18,22,0
20,20,0
35,40,0
25,26,0
39,46,0
4,4,0
20,20,0
25,28,0
17,24,0
23,26,0
9,13,0
26,29,0
35,24,0
7,8,0
6,6,0
21,23,0
15,18,0
22,20,0
16,15,0
22,22,0
29,25,0
15,16,0
23,25,0
16,16,0
15,19,0
30,35,0
16,14,0
19,18,0
23,26,0
35,46,0
12,13,0
27,22,0
10,11,0
20,27,0
18,20,0
22,21,0
20,20,0
2,6,0
26,30,0
17,20,0
34,37,0
9,10,0
49,50,0
25,37,0
21,20,0
23,24,0
25,33,0
13,17,0
28,26,0
24,26,0
28,34,0
12,14,0
26,26,0
25,29,0
32,39,0
27,24,0
22,23,0
32,36,0
25,33,0
26,28,0
34,37,0
22,29,0
19,20,0
25,16,0
23,26,0
16,23,0
3,3,0
45,54,0
14,19,0
22,25,0
45,54,0
17,16,0
11,11,0
9,12,0
8,13,0
35,43,0
34,39,0
43,52,0
20,25,0
24,30,0
26,43,0
24,28,0
20,25,0
22,28,0
22,22,0
21,28,0
25,31,0
27,42,0
17,14,0
12,13,0
19,18,0
16,17,0
37,37,0
17,19,0
40,34,0
8,7,0
26,35,0
36,43,0
30,37,0
18,23,0
17,20,0
16,21,0
28,29,0
6,9,0
17,20,0
25,34,0
32,33,0
3,10,0
36,43,0
59,70,0
22,27,0
23,27,0
19,22,0
18,16,0
38,51,0
29,34,0
11,15,0
17,22,0
15,20,0
7,9,0
27,30,0
26,31,0
21,21,0
23,23,0
14,20,0
26,29,0
12,15,0
37,42,0
22,29,0
20,23,0
40,41,0
27,26,0
16,18,0
42,47,0
37,38,0
31,34,0
19,24,0
19,19,0
8,9,0
19,20,0
19,22,0
19,28,0
21,25,0
12,13,0
6,6,0
34,43,0
31,32,0
18,20,0
22,27,0
20,25,0
25,25,0
40,59,0
46,44,0
18,18,0
19,23,0
15,16,0
10,10,0
17,18,0
32,34,0
27,33,0
30,32,0
17,15,0
34,39,0
19,21,0
25,37,0
4,4,0
12,12,0
23,25,0
30,32,0
15,20,0
25,26,0
11,11,0
28,28,0
42,53,0
22,22,0
18,17,0
6,6,0
14,12,0
11,20,0
29,33,0
6,9,0
11,16,0
18,21,0
24,46,0
28,28,0
35,39,0
29,33,0
30,37,0
11,12,0
17,24,0
39,44,0
23,33,0
24,37,0
50,49,0
13,22,0
25,25,0
34,53,0
14,19,0
30,32,0
23,24,0
38,42,0
21,30,0
26,29,0
11,16,0
19,24,0
45,55,0
23,22,0
7,9,0
11,14,0
31,32,0
4,4,0
32,33,0
32,28,0
40,28,0
37,41,0
9,11,0
28,36,0
13,11,0
21,16,0
33,33,0
11,15,0
14,13,0
15,15,0
20,18,0
19,23,0
15,19,0
13,16,0
24,30,0
9,11,0
17,25,0
8,8,0
18,21,0
17,12,0
13,14,0
22,24,0
24,26,0
10,10,0
26,22,0
24,21,0
20,22,0
32,33,0
35,32,0
30,31,0
31,32,0
8,12,0
5,5,0
32,29,0
23,26,0
28,21,0
23,22,0
9,9,0
29,31,0
24,24,0
31,32,0
23,23,0
18,20,0
25,26,0
43,32,0
13,13,0
19,21,0
22,23,0
20,19,0
21,21,0
15,15,0
34,34,0
15,15,0
12,12,0
11,11,0
25,28,0
20,17,0
19,20,0
16,16,0
13,13,0
34,33,0
17,18,0
19,21,0
22,27,0
21,21,0
25,26,0
22,20,0
5,5,0
9,12,0
19,19,0
29,32,0
11,14,0
28,32,0
14,13,0
32,31,0
26,31,0
16,18,0
15,18,0
13,16,0
40,40,0
41,39,0
13,11,0
28,33,0
39,46,0
36,32,0
12,15,0
8,10,0
29,33,0
19,16,0
36,40,0
9,8,0
13,12,0
44,49,0
67,63,0
25,35,0
18,20,0
18,18,0
11,12,0
27,33,0
28,37,0
21,22,0
21,22,0
45,31,0
7,9,0
14,15,0
11,13,0
4,4,0
23,28,0
34,44,0
7,6,0
24,20,0
27,29,0
21,23,0
35,31,0
11,11,0
29,31,0
31,35,0
17,19,0
18,18,0
26,28,0
39,42,0
15,14,0
22,21,0
9,7,0
25,31,0
32,37,0
12,15,0
13,15,0
19,23,0
11,12,0
20,23,0
23,24,0
24,29,0
13,13,0
20,20,0
31,34,0
21,22,0
15,15,0
22,28,0
14,15,0
4,7,0
32,3,0
16,19,0
41,36,0
7,17,0
20,35,0
13,14,0
28,12,0
37,43,0
6,29,0
46,46,0
8,6,0
28,28,0
19,26,0
36,33,0
25,14,0
11,8,0
29,24,0
13,15,0
18,19,0
13,20,0
13,10,0
24,18,0
12,10,0
37,37,0
4,4,0
35,31,0
19,23,0
30,28,0
34,30,0
18,22,0
22,26,0
18,22,0
9,10,0
17,20,0
56,51,0
11,15,0
13,11,0
5,5,0
26,22,0
10,12,0
10,10,0
34,30,0
12,12,0
4,5,0
22,27,0
9,10,0
10,11,0
6,7,0
28,30,0
10,16,0
47,44,0
20,22,0
22,23,0
6,9,0
10,10,0
29,30,0
24,24,0
17,12,0
9,10,0
16,16,0
42,45,0
16,21,0
26,21,0
10,12,0
23,29,0
18,18,0
5,6,0
14,24,0
30,33,0
7,8,0
20,22,0
29,30,0
6,6,0
32,35,0
4,5,0
18,21,0
19,25,0
8,10,0
15,17,0
11,10,0
17,18,0
6,9,0
51,52,0
14,18,0
39,34,0
20,23,0
19,21,0
23,27,0
16,20,0
13,16,0
17,24,0
8,10,0
17,18,0
13,14,0
21,21,0
27,26,0
51,51,0
30,36,0
28,24,0
9,11,0
13,15,0
26,31,0
25,33,0
15,18,0
28,34,0
31,33,0
18,20,0
22,25,0
22,21,0
21,21,0
27,37,0
28,29,0
8,8,0
12,14,0
3,4,0
5,8,0
34,34,0
8,8,0
29,31,0
6,9,0
21,24,0
55,62,0
20,24,0
15,20,0
33,32,0
19,21,0
13,17,0
20,25,0
28,31,0
46,46,0
10,13,0
30,28,0
38,37,0
45,49,0
24,29,0
16,21,0
22,25,0
29,34,0
12,17,0
15,20,0
12,13,0
34,51,0
24,32,0
31,45,0
4,4,0
33,39,0
60,46,0
26,28,0
35,71,0
40,45,0
61,70,0
15,31,0
24,24,0
12,12,0
44,44,0
17,13,0
7,7,0
15,19,0
9,11,0
13,15,0
8,10,0
22,23,0
13,16,0
26,29,0
17,20,0
19,22,0
39,44,0
34,41,0
20,23,0
22,33,0
24,39,0
24,25,0
19,14,0
29,30,0
9,10,0
10,13,0
3,3,0
34,46,0
12,13,0
5,14,0
13,18,0
17,19,0
28,43,0
10,14,0
38,47,0
17,28,0
18,21,0
31,46,0
5,8,0
10,11,0
13,22,0
16,24,0
18,18,0
20,23,0
27,27,0
20,42,0
7,9,0
19,19,0
9,13,0
26,27,0
15,17,0
31,28,0
11,12,0
14,16,0
19,29,0
24,30,0
18,22,0
23,22,0
12,12,0
16,16,0
8,14,0
29,33,0
19,22,0
22,18,0
16,21,0
14,17,0
13,15,0
13,15,0
28,28,0
15,17,0
12,14,0
17,14,0
12,14,0
19,21,0
39,45,0
25,29,0
26,32,0
34,44,0
16,19,0
14,14,0
22,28,0
26,24,0
29,31,0
20,21,0
28,30,0
14,14,0
17,14,0
7,10,0
25,27,0
16,14,0
34,35,0
14,16,0
29,31,0
25,19,0
12,13,0
31,36,0
25,35,0
13,15,0
40,42,0
19,23,0
14,22,0
4,5,0
23,28,0
18,19,0
15,15,0
32,35,0
19,18,0
31,30,0
33,37,0
18,20,0
33,33,0
35,44,0
14,15,0
8,8,0
20,18,0
38,44,0
47,49,0
47,54,0
19,25,0
9,14,0
17,21,0
17,18,0
24,20,0
35,42,0
33,47,0
29,29,0
5,5,0
21,28,0
13,13,0
36,47,0
30,29,0
31,31,0
41,39,0
36,40,0
30,34,0
16,16,0
16,15,0
18,21,0
29,34,0
17,23,0
51,51,0
4,5,0
22,21,0
15,18,0
22,23,0
6,6,0
31,25,0
24,24,0
36,37,0
41,43,0
21,23,0
18,19,0
31,39,0
17,17,0
23,23,0
46,44,0
20,23,0
41,39,0
20,18,0
22,24,0
17,20,0
18,18,0
33,36,0
15,15,0
14,14,0
16,18,0
45,37,0
8,10,0
24,26,0
36,43,0
25,34,0
16,16,0
39,43,0
34,34,0
27,24,0
11,11,0
24,31,0
27,22,0
14,13,0
37,33,0
36,35,0
25,24,0
18,19,0
30,29,0
37,48,0
30,36,0
18,25,0
13,13,0
15,22,0
26,18,0
16,20,0
17,24,0
18,20,0
15,15,0
45,38,0
9,12,0
30,34,0
17,16,0
38,41,0
13,14,0
19,25,0
22,24,0
27,30,0
25,29,0
14,15,0
14,16,0
19,20,0
15,16,0
10,11,0
31,30,0
41,39,0
41,39,0
21,21,0
25,47,0
25,28,0
15,13,0
20,21,0
46,41,0
19,19,0
3,3,0
9,13,0
14,14,0
20,15,0
8,8,0
15,18,0
30,27,0
12,14,0
14,14,0
27,24,0
12,12,0
28,32,0
16,18,0
45,38,0
20,18,0
21,22,0
35,33,0
11,16,0
31,37,0
15,13,0
26,21,0
14,18,0
14,15,0
17,17,0
10,12,0
33,35,0
30,25,0
14,12,0
32,35,0
9,11,0
23,27,0
38,42,0
20,27,0
31,28,0
18,20,0
16,16,0
33,31,0
24,27,0
32,36,0
32,32,0
39,37,0
13,21,0
20,22,0
15,19,0
22,24,0
16,18,0
19,20,0
13,13,0
4,5,0
23,25,0
24,34,0
9,12,0
42,43,0
5,5,0
24,22,0
14,15,0
21,21,0
74,77,0
15,19,0
17,17,0
16,15,0
15,15,0
11,11,0
18,19,0
28,23,0
19,20,0
31,28,0
19,21,0
27,24,0
21,24,0
32,27,0
23,27,0
19,25,0
35,36,0
43,43,0
35,37,0
19,19,0
9,8,0
41,44,0
23,24,0
42,42,0
2,3,0
17,21,0
7,8,0
18,18,0
34,37,0
28,39,0
13,13,0
16,16,0
11,12,0
15,16,0
14,12,0
17,19,0
13,12,0
11,11,0
32,37,0
12,14,0
27,29,0
12,11,0
10,14,0
9,14,0
11,13,0
18,18,0
10,11,0
48,49,0
33,36,0
21,24,0
11,10,0
17,18,0
22,23,0
19,24,0
15,14,0
14,18,0
22,21,0
30,29,0
42,45,0
29,34,0
31,35,0
35,44,0
12,10,0
29,32,0
6,7,0
21,24,0
23,28,0
33,33,0
11,12,0
38,35,0
49,49,0
16,21,0
3,3,0
28,35,0
33,43,0
11,13,0
12,13,0
14,17,0
16,20,0
23,24,0
45,43,0
16,23,0
36,35,0
7,12,0
34,39,0
23,26,0
18,20,0
11,14,0
32,35,0
14,16,0
8,10,0
13,17,0
14,15,0
18,24,0
25,29,0
12,12,0
8,11,0
20,21,0
15,16,0
15,17,0
11,14,0
43,53,0
54,46,0
19,23,0
14,18,0
14,14,0
41,38,0
19,24,0
13,15,0
45,59,0
10,12,0
17,15,0
29,32,0
8,11,0
19,26,0
4,4,0
31,40,0
14,23,0
27,32,0
24,24,0
18,22,0
35,38,0
18,21,0
45,26,0
18,25,0
27,30,0
20,22,0
11,12,0
21,26,0
17,19,0
9,11,0
28,26,0
57,59,0
32,37,0
26,32,0
41,45,0
16,19,0
17,23,0
25,28,0
43,63,0
20,21,0
34,38,0
15,18,0
21,24,0
24,29,0
9,9,0
9,12,0
9,9,0
32,34,0
8,12,0
12,13,0
33,38,0
18,17,0
35,30,0
21,24,0
18,19,0
3,4,0
19,17,0
6,9,0
19,18,0
12,12,0
8,8,0
16,14,0
18,22,0
27,23,0
20,21,0
22,26,0
27,37,0
27,31,0
26,26,0
28,28,0
39,35,0
35,55,0
11,11,0
20,23,0
12,15,0
17,18,0
16,15,0
20,24,0
25,26,0
16,20,0
19,22,0
37,38,0
10,10,0
20,32,0
40,38,0
22,22,0
41,43,0
25,27,0
12,12,0
31,28,0
16,13,0
16,16,0
35,38,0
26,26,0
26,35,0
20,21,0
11,11,0
26,29,0
4,5,0
24,26,0
6,4,0
23,22,0
20,17,0
13,16,0
16,18,0
10,11,0
19,23,0
8,9,0
41,36,0
30,30,0
30,28,0
14,18,0
13,15,0
21,19,0
8,8,0
24,30,0
26,24,0
23,23,0
11,13,0
14,17,0
37,37,0
32,30,0
12,13,0
18,26,0
13,13,0
16,16,0
7,10,0
12,12,0
26,26,0
25,30,0
8,9,0
20,18,0
37,26,0
15,15,0
21,19,0
16,17,0
24,25,0
23,21,0
14,18,0
58,70,0
11,11,0
9,9,0
47,50,0
33,38,0
24,21,0
9,13,0
5,5,0
30,28,0
44,40,0
14,13,0
8,11,0
45,40,0
30,26,0
20,17,0
23,24,0
10,11,0
31,31,0
17,18,0
12,12,0
21,23,0
25,24,0
42,40,0
11,10,0
34,29,0
26,26,0
28,35,0
8,10,0
31,36,0
20,19,0
4,4,0
65,42,0
14,16,0
22,22,0
21,25,0
15,23,0
28,17,0
15,18,0
40,38,0
32,33,0
12,13,0
45,52,0
18,17,0
17,19,0
24,23,0
8,8,0
20,28,0
2,2,0
10,12,0
29,27,0
13,13,0
29,31,0
9,8,0
20,19,0
24,21,0
33,45,0
27,28,0
15,10,0
14,15,0
31,39,0
13,12,0
22,20,0
21,21,0
19,23,0
17,17,0
35,33,0
17,17,0
11,10,0
32,35,0
16,19,0
36,33,0
13,19,0
24,26,0
21,23,0
15,14,0
24,21,0
19,22,0
3,3,0
25,35,0
17,21,0
37,32,0
13,14,0
29,31,0
8,9,0
20,25,0
27,38,0
12,15,0
25,31,0
36,32,0
14,17,0
23,25,0
40,35,0
15,17,0
26,32,0
49,63,0
13,16,0
22,23,0
5,5,0
25,31,0
24,29,0
11,12,0
20,29,0
26,33,0
18,19,0
16,18,0
42,43,0
13,15,0
35,42,0
5,5,0
31,31,0
13,13,0
33,34,0
16,12,0
26,28,0
39,39,0
32,32,0
17,22,0
21,22,0
37,44,0
30,36,0
29,32,0
12,14,0
7,11,0
17,18,0
12,15,0
15,19,0
19,19,0
31,35,0
61,44,0
11,14,0
38,37,0
23,24,0
27,23,0
25,28,0
24,26,0
12,12,0
22,29,0
22,18,0
33,27,0
26,20,0
4,6,0
29,38,0
11,22,0
8,12,0
31,51,0
22,33,0
31,41,0
25,23,0
8,8,0
19,23,0
14,16,0
10,16,0
28,29,0
31,34,0
60,70,0
10,11,0
34,43,0
29,29,0
14,16,0
49,58,0
31,34,0
40,30,0
15,18,0
20,22,0
42,48,0
19,28,0
15,17,0
30,35,0
20,24,0
30,31,0
21,27,0
24,26,0
22,29,0
13,11,0
22,31,0
2,2,0
32,37,0
26,31,0
13,12,0
29,32,0
13,16,0
13,14,0
35,35,0
46,61,0
32,29,0
16,16,0
26,37,0
20,18,0
18,21,0
54,52,0
10,13,0
19,22,0
42,52,0
17,19,0
12,12,0
36,33,0
23,24,0
15,17,0
9,9,0
38,22,0
25,44,0
4,6,0
17,20,0
17,20,0
32,38,0
100,62,0
21,22,0
19,27,0
19,20,0
15,14,0
8,6,0
23,23,0
16,19,0
2,3,0
20,20,0
20,23,0
24,26,0
13,13,0
7,7,0
9,11,0
15,14,0
34,35,0
13,11,0
10,8,0
11,13,0
25,24,0
27,31,0
45,44,0
7,10,0
14,12,0
9,9,0
19,22,0
15,19,0
7,7,0
23,15,0
12,12,0
31,27,0
8,10,0
23,24,0
40,33,0
14,12,0
24,28,0
22,28,0
7,7,0
11,14,0
18,17,0
23,21,0
11,12,0
17,17,0
35,39,0
23,22,0
