,length,ppl,label
5885,17.0,-208.707522,0
5886,30.0,-409.815121,0
5887,6.0,-76.618656,0
5888,24.0,-287.171871,0
5889,6.0,-76.763075,0
5890,39.0,-505.767447,0
5891,29.0,-394.652701,0
5892,12.0,-160.129786,0
5893,21.0,-294.852002,0
5894,20.0,-260.343716,0
5895,29.0,-394.588814,0
5896,36.0,-484.152633,0
5897,17.0,-208.683236,0
5898,15.0,-178.897703,0
5899,22.0,-262.23721,0
5900,27.0,-378.310548,0
5901,19.0,-244.999962,0
5902,16.0,-219.98473,0
5903,4.0,-66.640353,0
5904,2.0,-54.351871,0
5905,27.0,-344.53481,0
5906,25.0,-293.547857,0
5907,39.0,-474.408228,0
5908,25.0,-322.504058,0
5909,22.0,-323.315138,0
5910,25.0,-381.011448,0
5911,7.0,-73.885418,0
5912,16.0,-197.349682,0
5913,9.0,-114.85719,0
5914,28.0,-351.026153,0
5915,11.0,-164.85384,0
5916,20.0,-243.172566,0
5917,21.0,-277.02747,0
5918,15.0,-174.216802,0
5919,27.0,-401.163565,0
5920,15.0,-172.041598,0
5921,6.0,-70.003776,0
5922,11.0,-145.210995,0
5923,10.0,-125.517547,0
5924,18.0,-243.320941,0
5925,10.0,-130.176792,0
5926,26.0,-334.718959,0
5927,34.0,-437.201587,0
5928,16.0,-208.428108,0
5929,10.0,-123.409449,0
5930,34.0,-417.662968,0
5931,9.0,-115.414345,0
5932,35.0,-421.09451,0
5933,14.0,-185.158658,0
5934,18.0,-276.509887,0
5935,17.0,-209.027699,0
5936,15.0,-237.899202,0
5937,7.0,-78.657124,0
5938,18.0,-223.395727,0
5939,25.0,-341.5513,0
5940,19.0,-245.391539,0
5941,21.0,-301.354638,0
5942,16.0,-200.516425,0
5943,18.0,-219.223174,0
5944,25.0,-286.213493,0
5945,4.0,-46.893428,0
5946,12.0,-151.56121,0
5947,22.0,-270.79402,0
5948,31.0,-390.175178,0
5949,24.0,-274.846069,0
5950,36.0,-474.503219,0
5951,19.0,-251.787025,0
5952,22.0,-276.855689,0
5953,31.0,-392.50212,0
5954,22.0,-268.170625,0
5955,17.0,-215.850248,0
5956,16.0,-226.874949,0
5957,24.0,-320.377291,0
5958,25.0,-321.477215,0
5959,11.0,-151.760604,0
5960,21.0,-294.215602,0
5961,13.0,-161.623639,0
5962,21.0,-295.061534,0
5963,33.0,-408.239497,0
5964,33.0,-441.653998,0
5965,24.0,-294.192096,0
5966,27.0,-384.872013,0
5967,59.0,-705.283236,0
5968,49.0,-587.852322,0
5969,7.0,-104.801776,0
5970,40.0,-513.701526,0
5971,16.0,-206.891454,0
5972,27.0,-293.413467,0
5973,39.0,-472.893325,0
5974,23.0,-285.728882,0
5975,12.0,-147.105601,0
5976,15.0,-171.909213,0
5977,17.0,-228.877951,0
5978,6.0,-76.617661,0
5979,18.0,-186.757321,0
5980,37.0,-416.889649,0
5981,32.0,-350.225023,0
5982,6.0,-63.600393,0
5983,27.0,-364.946106,0
5984,11.0,-138.443005,0
5985,22.0,-281.076696,0
5986,31.0,-304.341194,0
5987,10.0,-149.697601,0
5988,27.0,-303.944991,0
5989,34.0,-443.103873,0
5990,13.0,-168.550701,0
5991,38.0,-456.039507,0
5992,13.0,-149.081656,0
5993,17.0,-208.750111,0
5994,14.0,-140.198915,0
5995,30.0,-361.230751,0
5996,10.0,-123.546534,0
5997,19.0,-214.82156,0
5998,15.0,-178.863499,0
5999,29.0,-351.587056,0
6000,30.0,-422.714347,0
6001,29.0,-313.632167,0
6002,10.0,-149.727362,0
6003,18.0,-217.249123,0
6004,31.0,-356.861746,0
6005,14.0,-183.395467,0
6006,29.0,-313.007443,0
6007,53.0,-635.871392,0
6008,26.0,-363.403758,0
6009,36.0,-443.482968,0
6010,8.0,-119.811085,0
6011,16.0,-226.355789,0
6012,41.0,-467.775855,0
6013,19.0,-246.784823,0
6014,30.0,-377.152938,0
6015,28.0,-321.438662,0
6016,6.0,-103.116121,0
6017,21.0,-314.40159,0
6018,32.0,-426.858291,0
6019,9.0,-147.87925,0
6020,19.0,-245.063497,0
6021,21.0,-280.80343,0
6022,14.0,-209.504912,0
6023,42.0,-496.339979,0
6024,16.0,-226.653083,0
6025,36.0,-441.783468,0
6026,18.0,-223.549855,0
6027,19.0,-273.457903,0
6028,18.0,-249.78668,0
6029,19.0,-270.997175,0
6030,26.0,-334.34996,0
6031,22.0,-277.104199,0
6032,20.0,-222.540699,0
6033,32.0,-426.896879,0
6034,18.0,-229.96147,0
6035,23.0,-311.329944,0
6036,37.0,-459.179925,0
6037,22.0,-309.602051,0
6038,21.0,-288.178848,0
6039,16.0,-226.750545,0
6040,12.0,-186.023184,0
6041,13.0,-181.487817,0
6042,22.0,-290.457158,0
6043,24.0,-326.557077,0
6044,25.0,-347.824332,0
6045,19.0,-225.810353,0
6046,15.0,-172.35506,0
6047,8.0,-113.212327,0
6048,23.0,-324.73724,0
6049,28.0,-347.353139,0
6050,28.0,-338.728054,0
6051,5.0,-68.249787,0
6052,23.0,-337.657494,0
6053,29.0,-368.858517,0
6054,14.0,-190.067146,0
6055,15.0,-198.19904,0
6056,34.0,-437.02324,0
6057,18.0,-230.309441,0
6058,32.0,-420.436709,0
6059,11.0,-138.333821,0
6060,16.0,-200.247806,0
6061,9.0,-121.868365,0
6062,5.0,-59.553577,0
6063,27.0,-310.367029,0
6064,25.0,-309.074461,0
6065,13.0,-163.782024,0
6066,42.0,-504.440288,0
6067,26.0,-334.421762,0
6068,22.0,-307.332964,0
6069,40.0,-518.178571,0
6070,35.0,-438.713299,0
6071,27.0,-338.670659,0
6072,31.0,-405.061427,0
6073,10.0,-136.950654,0
6074,30.0,-394.565121,0
6075,7.0,-91.58996,0
6076,12.0,-179.584283,0
6077,27.0,-358.537936,0
6078,34.0,-430.329668,0
6079,8.0,-100.333159,0
6080,7.0,-111.234632,0
6081,4.0,-60.06513,0
6082,20.0,-260.021807,0
6083,40.0,-526.973087,0
6084,9.0,-115.080814,0
6085,12.0,-160.200089,0
6086,12.0,-166.598735,0
6087,29.0,-400.883019,0
6088,7.0,-91.863654,0
6089,11.0,-145.295077,0
6090,19.0,-232.142777,0
6091,5.0,-75.018304,0
6092,4.0,-53.480293,0
6093,10.0,-129.934521,0
6094,15.0,-185.482634,0
6095,16.0,-187.300102,0
6096,29.0,-374.796449,0
6097,11.0,-162.493492,0
6098,14.0,-170.418288,0
6099,16.0,-213.344158,0
6100,5.0,-81.235012,0
6101,34.0,-467.296322,0
6102,9.0,-114.743079,0
6103,33.0,-428.346764,0
6104,30.0,-369.958102,0
6105,8.0,-132.840297,0
6106,15.0,-191.974685,0
6107,23.0,-340.01065,0
6108,18.0,-236.643234,0
6109,12.0,-153.401351,0
6110,28.0,-360.062773,0
6111,42.0,-569.014772,0
6112,13.0,-168.829975,0
6113,40.0,-565.975413,0
6114,8.0,-93.613105,0
6115,36.0,-473.879577,0
6116,17.0,-247.740718,0
6117,3.0,-38.58381,0
6118,14.0,-196.704184,0
6119,24.0,-340.048319,0
6120,38.0,-546.260793,0
6121,16.0,-220.08186,0
6122,22.0,-316.42368,0
6123,12.0,-160.219488,0
6124,24.0,-287.027151,0
6125,11.0,-158.371833,0
6126,22.0,-293.774512,0
6127,33.0,-412.643751,0
6128,59.0,-816.897118,0
6129,27.0,-351.736845,0
6130,13.0,-181.725413,0
6131,5.0,-55.210858,0
6132,11.0,-152.005205,0
6133,27.0,-351.534991,0
6134,20.0,-247.043,0
6135,14.0,-157.030026,0
6136,3.0,-45.087275,0
6137,27.0,-391.416548,0
6138,15.0,-172.279685,0
6139,33.0,-446.705481,0
6140,36.0,-401.349939,0
6141,38.0,-523.161109,0
6142,35.0,-486.881356,0
6143,25.0,-286.970316,0
6144,26.0,-332.155366,0
6145,28.0,-397.775012,0
6146,14.0,-176.91953,0
6147,15.0,-172.343407,0
6148,22.0,-277.326148,0
6149,26.0,-317.480635,0
6150,24.0,-317.021782,0
6151,17.0,-217.282429,0
6152,28.0,-303.525951,0
6153,22.0,-296.361068,0
6154,27.0,-345.953808,0
6155,13.0,-168.553184,0
6156,22.0,-311.654322,0
6157,22.0,-290.42974,0
6158,29.0,-368.79747,0
6159,38.0,-499.146249,0
6160,33.0,-394.479227,0
6161,25.0,-322.060076,0
6162,3.0,-45.117378,0
6163,26.0,-315.179231,0
6164,33.0,-402.416133,0
6165,37.0,-453.891578,0
6166,14.0,-177.1044,0
6167,26.0,-312.28608,0
6168,11.0,-151.848964,0
6169,17.0,-195.997445,0
6170,32.0,-404.981583,0
6171,15.0,-198.282653,0
6172,25.0,-320.030453,0
6173,28.0,-367.13881,0
6174,51.0,-626.967353,0
6175,25.0,-284.995959,0
6176,15.0,-160.477638,0
6177,30.0,-377.188907,0
6178,11.0,-145.364992,0
6179,12.0,-134.219541,0
6180,25.0,-309.0785,0
6181,41.0,-490.792309,0
6182,19.0,-202.725993,0
6183,12.0,-180.315267,0
6184,30.0,-427.816421,0
6185,46.0,-574.085111,0
6186,24.0,-335.335765,0
6187,19.0,-271.640518,0
6188,11.0,-131.667981,0
6189,37.0,-501.512877,0
6190,25.0,-308.247939,0
6191,29.0,-305.98164,0
6192,30.0,-390.922455,0
6193,17.0,-176.967922,0
6194,13.0,-155.235868,0
6195,12.0,-153.718501,0
6196,19.0,-238.578279,0
6197,14.0,-170.495754,0
6198,3.0,-45.143096,0
6199,30.0,-353.487365,0
6200,17.0,-223.334132,0
6201,37.0,-495.456417,0
6202,40.0,-534.146944,0
6203,23.0,-311.519122,0
6204,37.0,-548.414739,0
6205,26.0,-320.295381,0
6206,21.0,-233.543444,0
6207,48.0,-620.526208,0
6208,24.0,-310.900816,0
6209,35.0,-452.390184,0
6210,27.0,-332.589096,0
6211,41.0,-527.836737,0
6212,37.0,-469.22217,0
6213,29.0,-395.114011,0
6214,29.0,-338.028533,0
6215,18.0,-243.297893,0
6216,24.0,-300.731686,0
6217,22.0,-336.095445,0
6218,18.0,-263.347221,0
6219,33.0,-399.498405,0
6220,12.0,-166.806982,0
6221,16.0,-220.446012,0
6222,22.0,-329.659297,0
6223,43.0,-506.449702,0
6224,20.0,-279.552121,0
6225,28.0,-406.87901,0
6226,9.0,-122.154841,0
6227,17.0,-235.086282,0
6228,40.0,-533.401873,0
6229,28.0,-360.601642,0
6230,9.0,-121.911882,0
6231,23.0,-284.995915,0
6232,3.0,-51.610404,0
6233,3.0,-51.455836,0
6234,10.0,-137.001914,0
6235,16.0,-213.287005,0
6236,24.0,-319.746853,0
6237,18.0,-260.692918,0
6238,12.0,-193.176749,0
6239,16.0,-213.673631,0
6240,11.0,-118.727024,0
6241,29.0,-368.906592,0
6242,11.0,-158.198041,0
6243,24.0,-313.31311,0
6244,24.0,-333.100142,0
6245,36.0,-453.952907,0
6246,16.0,-217.478117,0
6247,13.0,-163.409479,0
6248,50.0,-630.454871,0
6249,20.0,-266.658875,0
6250,16.0,-232.501189,0
6251,21.0,-261.753826,0
6252,17.0,-221.618321,0
6253,29.0,-388.168259,0
6254,5.0,-48.789737,0
6255,26.0,-350.095921,0
6256,10.0,-136.707674,0
6257,39.0,-517.786423,0
6258,12.0,-159.860404,0
6259,32.0,-417.701413,0
6260,26.0,-349.916428,0
6261,28.0,-360.55372,0
6262,13.0,-175.34527,0
6263,9.0,-115.488088,0
6264,20.0,-286.397133,0
6265,22.0,-296.836727,0
6266,11.0,-132.136988,0
6267,12.0,-179.716379,0
6268,21.0,-275.14151,0
6269,35.0,-441.237213,0
6270,13.0,-161.907938,0
6271,17.0,-215.144626,0
6272,13.0,-148.722055,0
6273,25.0,-328.779796,0
6274,16.0,-208.657643,0
6275,24.0,-315.156724,0
6276,15.0,-218.127785,0
6277,27.0,-338.575894,0
6278,4.0,-53.311616,0
6279,6.0,-70.261078,0
6280,25.0,-341.90293,0
6281,17.0,-202.374488,0
6282,27.0,-371.580494,0
6283,48.0,-625.396536,0
6284,5.0,-48.723338,0
6285,15.0,-211.782645,0
6286,22.0,-283.601139,0
6287,21.0,-281.581532,0
6288,12.0,-134.228112,0
6289,26.0,-383.348247,0
6290,10.0,-150.007231,0
6291,12.0,-173.482522,0
6292,24.0,-300.816931,0
6293,24.0,-332.910962,0
6294,16.0,-227.183984,0
6295,15.0,-211.768591,0
6296,31.0,-407.817349,0
6297,6.0,-102.926466,0
6298,29.0,-386.976607,0
6299,15.0,-218.404526,0
6300,19.0,-278.165516,0
6301,18.0,-250.441458,0
6302,22.0,-296.866513,0
6303,18.0,-265.399926,0
6304,24.0,-324.50263,0
6305,31.0,-437.257614,0
6306,17.0,-228.220372,0
6307,36.0,-453.900906,0
6308,17.0,-287.473878,0
6309,9.0,-102.281941,0
6310,31.0,-438.142587,0
6311,9.0,-128.094429,0
6312,17.0,-222.107767,0
6313,36.0,-514.655183,0
6314,10.0,-143.271323,0
6315,4.0,-46.758902,0
6316,9.0,-108.544071,0
6317,34.0,-449.625844,0
6318,17.0,-228.685166,0
6319,20.0,-233.944945,0
6320,14.0,-159.402384,0
6321,9.0,-123.653569,0
6322,20.0,-240.667538,0
6323,17.0,-226.145369,0
6324,25.0,-302.570985,0
6325,20.0,-255.869065,0
6326,5.0,-50.933834,0
6327,6.0,-70.314938,0
6328,11.0,-143.369698,0
6329,22.0,-261.888679,0
6330,9.0,-121.605403,0
6331,12.0,-140.347367,0
6332,11.0,-158.396233,0
6333,13.0,-140.684358,0
6334,44.0,-562.571315,0
6335,15.0,-178.793859,0
6336,45.0,-612.347054,0
6337,23.0,-281.195046,0
6338,41.0,-568.254874,0
6339,12.0,-179.567822,0
6340,25.0,-322.045111,0
6341,12.0,-172.908341,0
6342,7.0,-91.778657,0
6343,9.0,-126.000208,0
6344,21.0,-294.942968,0
6345,18.0,-237.027672,0
6346,19.0,-284.187189,0
6347,27.0,-365.077829,0
6348,12.0,-218.808388,0
6349,17.0,-228.490542,0
6350,5.0,-61.959551,0
6351,23.0,-351.093059,0
6352,21.0,-320.942354,0
6353,30.0,-389.958858,0
6354,30.0,-384.091905,0
6355,20.0,-253.808886,0
6356,4.0,-53.547329,0
6357,31.0,-359.184823,0
6358,21.0,-268.990348,0
6359,16.0,-213.611778,0
6360,32.0,-374.977989,0
6361,25.0,-308.511867,0
6362,7.0,-85.295475,0
6363,27.0,-358.625553,0
6364,14.0,-196.930722,0
6365,39.0,-514.239508,0
6366,31.0,-406.285055,0
6367,9.0,-121.785079,0
6368,16.0,-200.079472,0
6369,26.0,-345.446946,0
6370,33.0,-382.52804,0
6371,34.0,-438.810481,0
6372,22.0,-285.71298,0
6373,32.0,-433.431822,0
6374,24.0,-320.038101,0
6375,12.0,-211.232359,0
6376,37.0,-475.686371,0
6377,16.0,-207.09242,0
6378,16.0,-233.139661,0
6379,35.0,-506.15606,0
6380,20.0,-273.506784,0
6381,38.0,-463.491628,0
6382,17.0,-215.262886,0
6383,28.0,-405.961141,0
6384,24.0,-286.940546,0
6385,20.0,-273.096277,0
6386,29.0,-346.97059,0
6387,23.0,-291.861303,0
6388,27.0,-338.725653,0
6389,19.0,-251.885581,0
6390,22.0,-283.99695,0
6391,25.0,-335.521928,0
6392,14.0,-196.024277,0
6393,18.0,-239.504797,0
6394,7.0,-65.472328,0
6395,52.0,-652.790393,0
6396,15.0,-224.299565,0
6397,18.0,-237.129772,0
6398,30.0,-372.994916,0
6399,32.0,-401.234113,0
6400,25.0,-328.542338,0
6401,22.0,-292.296686,0
6402,45.0,-582.483523,0
6403,23.0,-298.728661,0
6404,25.0,-315.637289,0
6405,25.0,-322.426291,0
6406,23.0,-313.728527,0
6407,39.0,-485.988278,0
6408,23.0,-312.203448,0
6409,17.0,-209.156848,0
6410,10.0,-123.636779,0
6411,20.0,-260.463524,0
6412,13.0,-162.159467,0
6413,13.0,-179.449379,0
6414,10.0,-125.376558,0
6415,13.0,-151.005341,0
6416,32.0,-389.470194,0
6417,35.0,-432.50518,0
6418,20.0,-292.968469,0
6419,26.0,-316.812679,0
6420,26.0,-350.139757,0
6421,37.0,-462.207202,0
6422,24.0,-307.846398,0
6423,10.0,-116.974673,0
6424,12.0,-173.379737,0
6425,25.0,-321.968077,0
6426,3.0,-38.462008,0
6427,18.0,-250.061335,0
6428,40.0,-571.506937,0
6429,33.0,-430.157912,0
6430,9.0,-104.743987,0
6431,29.0,-382.096084,0
6432,13.0,-175.529014,0
6433,24.0,-307.239024,0
6434,37.0,-495.41341,0
6435,44.0,-553.880338,0
6436,14.0,-189.963959,0
6437,29.0,-375.427876,0
6438,22.0,-284.239443,0
6439,14.0,-190.40076,0
6440,36.0,-427.197438,0
6441,39.0,-542.870413,0
6442,15.0,-238.103205,0
6443,32.0,-420.315291,0
6444,30.0,-385.292082,0
6445,26.0,-337.020058,0
6446,23.0,-285.520959,0
6447,18.0,-243.271598,0
6448,13.0,-161.95417,0
6449,13.0,-174.881285,0
6450,26.0,-343.582452,0
6451,8.0,-106.746157,0
6452,5.0,-68.624881,0
6453,37.0,-468.725059,0
6454,13.0,-187.965666,0
6455,38.0,-533.544043,0
6456,10.0,-169.393078,0
6457,25.0,-350.012318,0
6458,17.0,-197.150141,0
6459,34.0,-477.579445,0
6460,13.0,-174.640729,0
6461,4.0,-53.428815,0
6462,20.0,-280.016748,0
6463,17.0,-241.831852,0
6464,35.0,-436.559662,0
6465,21.0,-255.997186,0
6466,25.0,-355.305547,0
6467,47.0,-612.489242,0
6468,15.0,-211.653828,0
6469,18.0,-236.928503,0
6470,28.0,-376.726729,0
6471,33.0,-475.173138,0
6472,16.0,-206.884366,0
6473,23.0,-286.966334,0
6474,29.0,-375.603616,0
6475,12.0,-153.801009,0
6476,33.0,-368.818082,0
6477,13.0,-175.153486,0
6478,17.0,-228.586879,0
6479,46.0,-565.522772,0
6480,18.0,-249.952091,0
6481,13.0,-161.887549,0
6482,38.0,-525.745478,0
6483,25.0,-328.564027,0
6484,17.0,-222.159205,0
6485,17.0,-196.146302,0
6486,32.0,-402.906639,0
6487,13.0,-168.465971,0
6488,16.0,-233.393375,0
6489,28.0,-358.26459,0
6490,28.0,-354.456514,0
6491,16.0,-245.937088,0
6492,44.0,-527.617553,0
6493,17.0,-235.204194,0
6494,18.0,-276.302445,0
6495,31.0,-431.187123,0
6496,17.0,-256.803498,0
6497,23.0,-305.666011,0
6498,20.0,-262.621989,0
6499,20.0,-299.618989,0
6500,3.0,-45.045538,0
6501,12.0,-147.080763,0
6502,32.0,-397.362326,0
6503,13.0,-155.409998,0
6504,29.0,-368.587588,0
6505,22.0,-281.23632,0
6506,21.0,-262.146561,0
6507,24.0,-249.409433,0
6508,23.0,-283.524999,0
6509,32.0,-407.573523,0
6510,18.0,-224.095539,0
6511,27.0,-349.004748,0
6512,16.0,-226.858518,0
6513,8.0,-106.79553,0
6514,6.0,-89.959718,0
6515,46.0,-552.475253,0
6516,22.0,-274.635136,0
6517,30.0,-392.201839,0
6518,59.0,-712.923671,0
6519,11.0,-151.952451,0
6520,37.0,-547.215575,0
6521,24.0,-298.576308,0
6522,32.0,-413.176724,0
6523,23.0,-324.704294,0
6524,31.0,-427.924072,0
6525,25.0,-310.594761,0
6526,24.0,-333.352896,0
6527,48.0,-585.507117,0
6528,18.0,-230.617636,0
6529,43.0,-552.114084,0
6530,8.0,-100.326701,0
6531,20.0,-227.684014,0
6532,26.0,-371.64493,0
6533,5.0,-68.184985,0
6534,3.0,-58.088067,0
6535,19.0,-258.144469,0
6536,22.0,-303.628544,0
6537,15.0,-231.346844,0
6538,15.0,-192.063205,0
6539,22.0,-264.451372,0
6540,13.0,-148.769374,0
6541,14.0,-216.081685,0
6542,25.0,-308.894292,0
6543,20.0,-266.784464,0
6544,13.0,-161.912751,0
6545,23.0,-278.760163,0
6546,15.0,-211.51645,0
6547,30.0,-370.287083,0
6548,10.0,-136.888691,0
6549,22.0,-296.501667,0
6550,34.0,-476.231443,0
6551,21.0,-262.287703,0
6552,33.0,-448.815107,0
6553,13.0,-148.849422,0
6554,13.0,-187.832683,0
6555,24.0,-320.746036,0
6556,21.0,-288.503403,0
6557,10.0,-143.266796,0
6558,19.0,-245.241676,0
6559,39.0,-531.262395,0
6560,40.0,-533.659119,0
6561,22.0,-270.072481,0
6562,19.0,-245.329696,0
6563,9.0,-128.32352,0
6564,21.0,-279.63403,0
6565,11.0,-171.230155,0
6566,27.0,-358.806968,0
6567,13.0,-179.374828,0
6568,17.0,-211.913314,0
6569,9.0,-125.86087,0
6570,25.0,-328.727105,0
6571,18.0,-230.508141,0
6572,22.0,-290.075407,0
6573,26.0,-330.476341,0
6574,27.0,-352.422376,0
6575,4.0,-53.485674,0
6576,15.0,-189.527007,0
6577,16.0,-200.215325,0
6578,30.0,-347.60452,0
6579,39.0,-491.752847,0
6580,21.0,-275.498875,0
6581,9.0,-148.19105,0
6582,19.0,-244.989997,0
6583,45.0,-535.844506,0
6584,20.0,-254.920384,0
6585,23.0,-299.083784,0
6586,8.0,-113.245546,0
6587,28.0,-399.745823,0
6588,43.0,-527.760369,0
6589,41.0,-541.749344,0
6590,13.0,-163.676863,0
6591,11.0,-138.584109,0
6592,23.0,-292.172526,0
6593,20.0,-235.757298,0
6594,7.0,-91.737329,0
6595,68.0,-807.36702,0
6596,52.0,-631.797844,0
6597,21.0,-275.129128,0
6598,13.0,-174.968008,0
6599,42.0,-570.466234,0
6600,29.0,-382.321667,0
6601,29.0,-356.099527,0
6602,5.0,-61.86687,0
6603,20.0,-266.411271,0
6604,33.0,-389.383956,0
6605,31.0,-437.942358,0
6606,11.0,-131.696658,0
6607,34.0,-443.837336,0
6608,21.0,-257.257804,0
6609,5.0,-75.006919,0
6610,18.0,-256.375775,0
6611,16.0,-252.489341,0
6612,14.0,-203.481491,0
6613,11.0,-118.75037,0
6614,14.0,-183.541957,0
6615,11.0,-159.922533,0
6616,17.0,-209.277453,0
6617,21.0,-281.722924,0
6618,31.0,-411.734242,0
6619,23.0,-298.287277,0
6620,29.0,-361.408797,0
6621,15.0,-185.368572,0
6622,19.0,-277.504097,0
6623,12.0,-173.157881,0
6624,29.0,-396.633262,0
6625,20.0,-266.706799,0
6626,31.0,-427.520573,0
6627,22.0,-283.704559,0
6628,9.0,-109.050998,0
6629,13.0,-168.686433,0
6630,13.0,-162.158518,0
6631,40.0,-480.656237,0
6632,33.0,-441.634374,0
6633,15.0,-211.632852,0
6634,24.0,-280.905919,0
6635,18.0,-197.212951,0
6636,38.0,-496.499931,0
6637,29.0,-410.266983,0
6638,5.0,-68.574426,0
6639,17.0,-241.57686,0
6640,24.0,-352.677368,0
6641,23.0,-324.759498,0
6642,45.0,-555.817087,0
6643,15.0,-178.851304,0
6644,22.0,-283.577815,0
6645,56.0,-746.227633,0
6646,34.0,-473.895469,0
6647,33.0,-435.666533,0
6648,25.0,-334.816848,0
6649,36.0,-447.82403,0
6650,20.0,-247.173814,0
6651,33.0,-478.346643,0
6652,17.0,-228.296201,0
6653,44.0,-573.70664,0
6654,39.0,-531.405433,0
6655,21.0,-266.698859,0
6656,17.0,-228.370579,0
6657,17.0,-209.090013,0
6658,23.0,-343.961254,0
6659,42.0,-543.972278,0
6660,8.0,-93.591933,0
6661,13.0,-181.839285,0
6662,13.0,-187.704298,0
6663,42.0,-563.174598,0
6664,13.0,-181.414472,0
6665,17.0,-241.52475,0
6666,13.0,-188.36121,0
6667,21.0,-288.502503,0
6668,21.0,-301.550272,0
6669,34.0,-489.009492,0
6670,16.0,-207.067632,0
6671,4.0,-53.494499,0
6672,37.0,-468.944271,0
6673,31.0,-439.858964,0
6674,46.0,-608.670484,0
6675,51.0,-678.744156,0
6676,23.0,-292.099897,0
6677,54.0,-568.545676,0
6678,14.0,-163.693905,0
6679,20.0,-247.290742,0
6680,17.0,-235.418337,0
6681,35.0,-452.53675,0
6682,37.0,-495.473732,0
6683,18.0,-224.022431,0
6684,15.0,-178.885532,0
6685,24.0,-331.251001,0
6686,40.0,-519.922153,0
6687,19.0,-258.034063,0
6688,30.0,-468.928512,0
6689,37.0,-452.789885,0
6690,30.0,-375.120841,0
6691,25.0,-323.820674,0
6692,26.0,-343.700224,0
6693,2.0,-29.973776,0
6694,43.0,-539.908061,0
6695,37.0,-464.505508,0
6696,19.0,-251.485484,0
6697,15.0,-180.982689,0
6698,14.0,-203.065145,0
6699,29.0,-357.678851,0
6700,8.0,-127.110351,0
6701,17.0,-194.820585,0
6702,16.0,-200.269403,0
6703,35.0,-445.374507,0
6704,9.0,-143.647706,0
6705,21.0,-270.389875,0
6706,17.0,-235.105969,0
6707,27.0,-317.04901,0
6708,7.0,-78.614337,0
6709,37.0,-497.143498,0
6710,33.0,-407.339361,0
6711,25.0,-295.365118,0
6712,25.0,-314.746196,0
6713,13.0,-175.228171,0
6714,24.0,-309.984622,0
6715,16.0,-192.946448,0
6716,16.0,-239.593787,0
6717,13.0,-166.596375,0
6718,9.0,-108.522229,0
6719,27.0,-301.272758,0
6720,27.0,-347.442689,0
6721,8.0,-126.309219,0
6722,15.0,-178.792344,0
6723,24.0,-309.331039,0
6724,12.0,-133.984356,0
6725,43.0,-539.316106,0
6726,14.0,-163.622702,0
6727,35.0,-430.527417,0
6728,47.0,-509.998435,0
6729,17.0,-217.380538,0
6730,33.0,-458.539689,0
6731,13.0,-161.702174,0
6732,7.0,-98.197006,0
6733,14.0,-183.857005,0
6734,6.0,-70.163754,0
6735,22.0,-257.391744,0
6736,25.0,-289.253034,0
6737,11.0,-132.090943,0
6738,32.0,-398.045529,0
6739,27.0,-336.268639,0
6740,33.0,-412.287867,0
6741,11.0,-145.193853,0
6742,29.0,-336.064592,0
6743,15.0,-179.203099,0
6744,12.0,-134.304908,0
6745,27.0,-339.466522,0
6746,13.0,-175.103617,0
6747,18.0,-250.470366,0
6748,41.0,-516.478166,0
6749,12.0,-146.864337,0
6750,14.0,-176.731603,0
6751,24.0,-320.210987,0
6752,38.0,-479.493166,0
6753,10.0,-129.952458,0
6754,12.0,-153.503416,0
6755,36.0,-430.790369,0
6756,15.0,-198.391705,0
6757,21.0,-268.616194,0
6758,19.0,-271.740574,0
6759,13.0,-174.587476,0
6760,15.0,-205.039444,0
6761,15.0,-198.536359,0
6762,28.0,-367.128963,0
6763,21.0,-298.758825,0
6764,11.0,-158.101385,0
6765,22.0,-277.496473,0
6766,23.0,-311.98273,0
6767,18.0,-236.636242,0
6768,19.0,-238.702373,0
6769,5.0,-74.961517,0
6770,17.0,-254.600276,0
6771,19.0,-251.55584,0
6772,19.0,-245.400158,0
6773,20.0,-259.446463,0
6774,24.0,-291.063725,0
6775,20.0,-286.157845,0
6776,43.0,-545.135666,0
6777,49.0,-565.31943,0
6778,38.0,-485.295616,0
6779,10.0,-116.826643,0
6780,33.0,-422.03944,0
6781,54.0,-671.084714,0
6782,26.0,-296.64489,0
6783,50.0,-637.182686,0
6784,37.0,-534.583871,0
6785,24.0,-326.437048,0
6786,24.0,-267.628412,0
6787,22.0,-328.050267,0
6788,30.0,-413.422351,0
6789,34.0,-443.918704,0
6790,26.0,-376.239631,0
6791,28.0,-366.547628,0
6792,9.0,-154.22134,0
6793,36.0,-451.391378,0
6794,31.0,-399.412293,0
6795,23.0,-337.566168,0
6796,47.0,-624.383762,0
6797,21.0,-288.126296,0
6798,17.0,-208.611331,0
6799,15.0,-211.80515,0
6800,40.0,-509.288467,0
6801,33.0,-441.967844,0
6802,9.0,-130.368041,0
6803,28.0,-334.8467,0
6804,23.0,-291.408621,0
6805,34.0,-391.42305,0
6806,32.0,-348.923341,0
6807,17.0,-234.834419,0
6808,23.0,-285.424803,0
6809,14.0,-196.532798,0
6810,13.0,-161.629503,0
6811,29.0,-361.38235,0
6812,1.0,-8.617199,0
6813,9.0,-141.585678,0
6814,23.0,-285.217003,0
6815,11.0,-125.145524,0
6816,28.0,-340.385585,0
